"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical","Piano Sonata no.32 in C minor (Op.111) ",Mon May 02 02:15:28 +0000 2022
"Jean-Philippe Rameau",1683-09-25T00:00:00Z,1764-09-12T00:00:00Z,"Baroque","Pygmalion - acte de b... ",Mon May 02 01:31:18 +0000 2022
"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque","Suite for Solo Cello No 6 in D major\, BWV 1012 ",Mon May 02 00:58:55 +0000 2022
"Pyotr Ilyich Tchaikovsky",1840-05-07T00:00:00Z,1893-11-06T00:00:00Z,"Romantic","Symphony No. 4 in F m... ",Mon May 02 00:15:57 +0000 2022
"Christoph Willibald von Gluck",1714-07-02T00:00:00Z,1787-11-15T00:00:00Z,"Classical","Orpheus' lament ",Mon May 02 00:11:41 +0000 2022
"Max Bruch",1838-01-06T00:00:00Z,1920-10-02T00:00:00Z,"Romantic","Violin Concerto No. 1... ",Sun May 01 23:47:07 +0000 2022
"Richard Wagner",1813-05-22T00:00:00Z,1883-02-13T00:00:00Z,"Romantic","Overture to 'Tannhäuser' ",Sun May 01 23:31:21 +0000 2022
"Johannes Brahms",1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,"Romantic","Intermezzo in E flat major Op.117 no.1 'Schlummerlied' ",Sun May 01 23:27:21 +0000 2022
"Robert Schumann",1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,"Romantic","Widmung (Myrthen\, Op ... ",Sun May 01 23:25:25 +0000 2022
"Gustav Mahler",1860-07-07T00:00:00Z,1911-05-18T00:00:00Z,"Romantic","Kindertotenlieder - n... ",Sun May 01 23:18:08 +0000 2022
"Domenico Scarlatti",1685-10-26T00:00:00Z,1757-07-23T00:00:00Z,"Baroque","Missa breve\, \"La stel... ",Sun May 01 23:15:08 +0000 2022
"Carl Philipp Emanuel Bach",1714-03-08T00:00:00Z,1788-12-14T00:00:00Z,"Classical","Cello Concerto in A M... ",Sun May 01 23:10:07 +0000 2022
"Lili Boulanger",1893-08-21T00:00:00Z,1918-03-15T00:00:00Z,"Modernism","D'un jardin clair ",Sun May 01 23:04:49 +0000 2022
"Alberto Ginastera",1916-04-11T00:00:00Z,1983-02-20T00:00:00Z,"Modernism","Concerto for strings\,... ",Sun May 01 22:04:55 +0000 2022
"Maurice Ravel",1875-03-07T00:00:00Z,1937-12-28T00:00:00Z,"Modernism","Piano Trio in A minor ",Sun May 01 21:28:43 +0000 2022
"Carl Maria von Weber",1786-12-18T00:00:00Z,1826-06-05T00:00:00Z,"Classical","Die Freischutz (Act 2... ",Sun May 01 21:02:16 +0000 2022
"Frédéric Chopin",1810-02-22T00:00:00Z,1849-10-17T00:00:00Z,"Romantic","Piano Sonata No 3 in B minor\, Op 58 ",Sun May 01 20:29:55 +0000 2022
"Bohuslav Martinů",1890-12-08T00:00:00Z,1959-08-28T00:00:00Z,"Modernism","Magic Nights (3 songs... ",Sun May 01 20:12:14 +0000 2022
"Trad Montana",1977-01-01T00:00:00Z,None,"Contemporary","Sumer is icumen in ",Sun May 01 20:07:58 +0000 2022
"Arnold Bax",1883-11-08T00:00:00Z,1953-10-03T00:00:00Z,"Modernism","May night in the Ukraine (Nocturne) ",Sun May 01 17:27:52 +0000 2022
"Martin Carthy",1941-05-21T00:00:00Z,None,"Modernism","May Song ",Sun May 01 17:24:23 +0000 2022
"Benjamin Frankel",1906-01-31T00:00:00Z,1973-02-12T00:00:00Z,"Modernism","Overture: May Day ",Sun May 01 17:13:30 +0000 2022
"Sally Beamish",1956-08-26T00:00:00Z,None,"Contemporary","Cello Concerto (River... sfbeamish\, ",Sun May 01 17:09:31 +0000 2022
"Peter Knight",1947-05-27T00:00:00Z,None,"Modernism","Padstow (Tempted and Tried) steeleye_span",Sun May 01 17:06:27 +0000 2022
"Malcolm Arnold",1921-10-21T00:00:00Z,2006-09-23T00:00:00Z,"Contemporary","4 Cornish Dances\, Op.... ",Sun May 01 17:03:39 +0000 2022
"King Nawahi's Hawaiians",None,None,"None","May Day is Lei Day in Hawaii ",Sun May 01 16:59:54 +0000 2022
"Frank Bridge",1879-02-26T00:00:00Z,1941-01-10T00:00:00Z,"Modernism","The Story of My Heart (... ",Sun May 01 16:54:44 +0000 2022
"Norma Waterson",1939-08-15T00:00:00Z,2022-01-30T00:00:00Z,"Modernism","Hal-An-Tow (Mighty River of Song) ",Sun May 01 16:49:47 +0000 2022
"Antonín Dvořák",1841-09-08T00:00:00Z,1904-05-01T00:00:00Z,"Romantic","Goblins' Dance (Poetic Tone Pictures\, Op.85) ",Sun May 01 16:44:56 +0000 2022
"Ånon Egeland",1954-01-26T00:00:00Z,None,"Contemporary","Sumer is icumen in ",Sun May 01 16:41:30 +0000 2022
"Benjamin Britten",1913-11-22T00:00:00Z,1976-12-04T00:00:00Z,"Modernism","The Evening Primrose ... ",Sun May 01 16:37:49 +0000 2022
"Gustav Holst",1874-09-21T00:00:00Z,1934-05-25T00:00:00Z,"Modernism","Egdon Heath ",Sun May 01 16:33:26 +0000 2022
"John Surman",None,None,"None","Road to St Ives - Perranporth ",Sun May 01 16:31:03 +0000 2022
"Bruce Turner",1922-07-05T00:00:00Z,1993-11-28T00:00:00Z,"Modernism","Hyde Park ",Sun May 01 15:55:34 +0000 2022
"Joe Wilder",None,None,"None","Slow And Easy ",Sun May 01 15:50:34 +0000 2022
"George Lewis",1952-07-14T00:00:00Z,None,"Contemporary","Lily Of The Valley ",Sun May 01 15:44:56 +0000 2022
"Mutt Carey",1891-09-17T00:00:00Z,1948-09-03T00:00:00Z,"Modernism","Fidgety Feet ",Sun May 01 15:41:06 +0000 2022
"Jessica Williams",1948-03-17T00:00:00Z,2022-03-12T00:00:00Z,"Modernism","Mysterioso ",Sun May 01 15:33:05 +0000 2022
"The Lost Melody",None,None,"None","Before I Forget ",Sun May 01 15:25:14 +0000 2022
"John Lewis",1920-05-03T00:00:00Z,2001-03-29T00:00:00Z,"Modernism","2 Degrees East\, 3 Degrees West ",Sun May 01 15:18:41 +0000 2022
"Mel Tormé",None,None,"None","Route 66 ",Sun May 01 15:14:06 +0000 2022
"Martin Taylor",None,None,"None","I Won't Last A Day Without You ",Sun May 01 15:07:50 +0000 2022
"Woody Shaw",1944-12-24T00:00:00Z,1989-05-10T00:00:00Z,"Contemporary","Opus De Funk ",Sun May 01 15:01:19 +0000 2022
"Edward Elgar",1857-06-02T00:00:00Z,1934-02-23T00:00:00Z,"Romantic","Sonata in G major\, Op 28 (Allegro Maestoso) ",Sun May 01 14:50:08 +0000 2022
"Samuel Sebastian Wesley",1810-08-14T00:00:00Z,1876-04-19T00:00:00Z,"Romantic","Blessed be the God an... ",Sun May 01 14:39:15 +0000 2022
"Herbert Howells",1892-10-17T00:00:00Z,1983-02-23T00:00:00Z,"Modernism","Collegium Sancti Joha... ",Sun May 01 14:21:58 +0000 2022
"George Garrett",1834-06-08T00:00:00Z,1897-04-08T00:00:00Z,"Romantic","Psalms 126\, 127\, 128\,... ",Sun May 01 14:05:40 +0000 2022
"António Teixeira",1707-05-14T00:00:00Z,1769-01-01T00:00:00Z,"Baroque","Te Deum ",Sun May 01 13:56:00 +0000 2022
"Antonio Vivaldi",1678-03-04T00:00:00Z,1741-07-28T00:00:00Z,"Baroque","Concerto in G minor R... ",Sun May 01 13:49:35 +0000 2022
"Jean-Féry Rebel",1666-04-18T00:00:00Z,1747-01-02T00:00:00Z,"Baroque","Les Elemens: Le Chaos ",Sun May 01 13:42:51 +0000 2022
"Georg Philipp Telemann",1681-03-24T00:00:00Z,1767-06-25T00:00:00Z,"Baroque","Wie ist dein Name so ... ",Sun May 01 13:36:47 +0000 2022
"Henry Purcell",1659-09-10T00:00:00Z,1695-11-21T00:00:00Z,"Baroque","King Arthur\, or The B... ",Sun May 01 13:32:14 +0000 2022
"Ånon Egeland",1954-01-26T00:00:00Z,None,"Contemporary","Heigh ho\, the wind and the rain ",Sun May 01 13:30:18 +0000 2022
"Christopher Tye",1505-01-01T00:00:00Z,1573-01-01T00:00:00Z,"Renaissance","Mass (Western wind): Credo ",Sun May 01 13:21:19 +0000 2022
"Matthew Locke",1621-01-01T00:00:00Z,1677-08-01T00:00:00Z,"Baroque","The Tempest: Arise\, A... ",Sun May 01 13:13:35 +0000 2022
"Antonio Vivaldi",1678-03-04T00:00:00Z,1741-07-28T00:00:00Z,"Baroque","Concerto in E flat major RV.253\,... ",Sun May 01 13:03:24 +0000 2022
"Marin Marais",1656-05-31T00:00:00Z,1728-08-15T00:00:00Z,"Baroque","Alcione: Tempeste ",Sun May 01 13:00:28 +0000 2022
"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical","Clarinet Quintet in A... ",Sun May 01 12:53:03 +0000 2022
"Meerabai",None,None,"None","Sanson ki Mala (On the rosary of breath) ",Sun May 01 11:55:23 +0000 2022
"Omar Hisham",None,None,"None","Surah Al-Mulk (Quran) ",Sun May 01 11:47:44 +0000 2022
"Zoë Keating",1972-02-02T00:00:00Z,None,"Contemporary","Exurgency zoecello",Sun May 01 11:40:04 +0000 2022
"Amadou &amp; Mariam",None,None,"None","Je pense a toi amadouetmariam",Sun May 01 11:32:40 +0000 2022
"Philip Glass",1937-01-31T00:00:00Z,None,"Modernism","Etude No.2 ",Sun May 01 11:12:08 +0000 2022
"Amir Khosrow",1253-01-01T00:00:00Z,1325-10-05T00:00:00Z,"Medieval","Chaap Tilak (You've taken everythin... ",Sun May 01 11:03:59 +0000 2022
"Pietro Nardini",1722-04-17T00:00:00Z,1793-05-07T00:00:00Z,"Classical","Violin Concerto in G ... ",Sun May 01 10:42:58 +0000 2022
"Kenneth Leighton",1929-10-02T00:00:00Z,1988-08-24T00:00:00Z,"Modernism","Goldfish (Household Pets) ",Sun May 01 10:39:59 +0000 2022
"Kenneth Leighton",1929-10-02T00:00:00Z,1988-08-24T00:00:00Z,"Modernism","Jolly Dog (Household Pets) ",Sun May 01 10:38:40 +0000 2022
"Kenneth Leighton",1929-10-02T00:00:00Z,1988-08-24T00:00:00Z,"Modernism","Cat's Lament (Household Pets) ",Sun May 01 10:36:49 +0000 2022
"Benjamin Britten",1913-11-22T00:00:00Z,1976-12-04T00:00:00Z,"Modernism","The Birds ",Sun May 01 10:34:25 +0000 2022
"Bruce Miller",None,None,"None","Pluto: The Last Planet ",Sun May 01 10:26:57 +0000 2022
"Doris Day",None,None,"None","I Love Paris (Can-Can) ",Sun May 01 10:22:41 +0000 2022
"William Walton",1902-03-29T00:00:00Z,1983-03-08T00:00:00Z,"Modernism","Five Bagatelles (I. Allegro) ",Sun May 01 10:18:00 +0000 2022
"Camille Saint-Saëns",1835-10-09T00:00:00Z,1921-12-16T00:00:00Z,"Romantic","Piano Concerto No. 5 ... ",Sun May 01 10:07:04 +0000 2022
"Daniel Elder",None,None,"None","O Magnum Mysterium ",Sun May 01 09:59:58 +0000 2022
"Alessandro Scarlatti",1660-05-02T00:00:00Z,1725-10-24T00:00:00Z,"Baroque","Sonata a quattro in D... ",Sun May 01 09:53:38 +0000 2022
"Gabriel Fauré",1845-05-12T00:00:00Z,1924-11-04T00:00:00Z,"Romantic","Pavane\, Op. 50 ",Sun May 01 09:47:44 +0000 2022
"Gene Kavadlo",None,None,"None","Traditional Klezmer Dances (I. Khosidl; II. Freylekh) ",Sun May 01 09:41:18 +0000 2022
"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque","Dove sei\, amato bene?... ",Sun May 01 09:35:36 +0000 2022
"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical","Symphony No. 3 in E f... ",Sun May 01 09:19:43 +0000 2022
"Max Reger",1873-03-19T00:00:00Z,1916-05-11T00:00:00Z,"Romantic","Sonatine in D\, Op. 89 No. 2 ",Sun May 01 09:06:26 +0000 2022
"Ralph Vaughan Williams",1872-10-12T00:00:00Z,1958-08-26T00:00:00Z,"Modernism","The Saucy Bold Robber... ",Sun May 01 09:03:07 +0000 2022
"Bedřich Smetana",1824-04-02T00:00:00Z,1884-05-12T00:00:00Z,"Romantic","The Bartered Bride (O... ",Sun May 01 08:53:52 +0000 2022
"Sören Sieg",None,None,"None","Don't Be Afraid (Afri... ",Sun May 01 08:48:40 +0000 2022
"Elin Jonsson",None,None,"None","Åka Spark ",Sun May 01 08:45:14 +0000 2022
"Johann Christoph Friedrich Bach",1732-06-23T00:00:00Z,1795-01-26T00:00:00Z,"Classical","Sinfonia in F major\, ... ",Sun May 01 08:31:48 +0000 2022
"Astor Piazzolla",1921-03-11T00:00:00Z,1992-07-04T00:00:00Z,"Modernism","S.V.P. (S'il vous plait) ",Sun May 01 08:28:06 +0000 2022
"Thomas Morley",1559-01-01T00:00:00Z,1602-10-01T00:00:00Z,"Renaissance","Shoot\, False Love\, I Care Not ",Sun May 01 08:24:59 +0000 2022
"William Byrd",1543-01-01T00:00:00Z,1623-07-04T00:00:00Z,"Renaissance","This Sweet and Merry Month of May ",Sun May 01 08:22:56 +0000 2022
"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical","Concerto for flute\, h... ",Sun May 01 08:11:36 +0000 2022
"George Gershwin",1898-09-26T00:00:00Z,1937-07-11T00:00:00Z,"Modernism","Three-Quarter Blues: Andante con moto ",Sun May 01 08:09:59 +0000 2022
"George Gershwin",1898-09-26T00:00:00Z,1937-07-11T00:00:00Z,"Modernism","Merry Andrew: Allegretto ",Sun May 01 08:08:38 +0000 2022
"Claude Debussy",1862-08-22T00:00:00Z,1918-03-25T00:00:00Z,"Romantic","Marche ecossaise sur un theme populaire orc... ",Sun May 01 08:01:10 +0000 2022
"Hugo Alfvén",1872-05-01T00:00:00Z,1960-05-08T00:00:00Z,"Modernism","Symphony No.2 in D mi... ",Sun May 01 07:54:45 +0000 2022
"John Dowland",1563-01-12T00:00:00Z,1626-02-01T00:00:00Z,"Baroque","Praeludium ",Sun May 01 07:51:53 +0000 2022
"Ralph Vaughan Williams",1872-10-12T00:00:00Z,1958-08-26T00:00:00Z,"Modernism","Phantasy Quintet (3rd... ",Sun May 01 07:43:01 +0000 2022
"Anna Clyne",1980-03-09T00:00:00Z,None,"Contemporary","Masquerade ",Sun May 01 07:36:18 +0000 2022
"Charlie "Bird" Parker Trio",None,None,"None","Ornithology ",Sun May 01 07:31:02 +0000 2022
"Dario Marianelli",1963-05-25T00:00:00Z,None,"Contemporary","Dawn (Pride &amp; Prejudice Suite) ",Sun May 01 07:28:14 +0000 2022
"Franz Doppler",1821-10-16T00:00:00Z,1883-07-27T00:00:00Z,"Romantic","L'oiseau des bois Op.21 ",Sun May 01 07:21:41 +0000 2022
"Peter Warlock",1894-10-30T00:00:00Z,1930-12-17T00:00:00Z,"Modernism","The Spring Of The Year ",Sun May 01 07:14:58 +0000 2022
"Benjamin Rogers",1614-06-02T00:00:00Z,1698-06-20T00:00:00Z,"Baroque","Hymnus eucharisticus ... ",Sun May 01 07:12:32 +0000 2022
"Borys Liatoshynsky",1895-01-03T00:00:00Z,1968-04-15T00:00:00Z,"Modernism","Piano Trio No.2 Op.41 3rd mov. Intermezzo ",Sun May 01 07:06:27 +0000 2022
"Johann Strauss II",1825-10-25T00:00:00Z,1899-06-03T00:00:00Z,"Romantic","Frühlingsstimmen ",Sun May 01 06:45:08 +0000 2022
"Ralph Vaughan Williams",1872-10-12T00:00:00Z,1958-08-26T00:00:00Z,"Modernism","Down Ampney ",Sun May 01 06:28:52 +0000 2022
"Louise Farrenc",1804-05-31T00:00:00Z,1875-09-15T00:00:00Z,"Romantic","Piano Quintet in A minor\, Op 30 (1st mvt) ",Sun May 01 06:14:39 +0000 2022
"Robert Nathaniel Dett",1882-10-11T00:00:00Z,1943-10-02T00:00:00Z,"Modernism","Ave Maria ",Sun May 01 06:10:16 +0000 2022
"Antonín Dvořák",1841-09-08T00:00:00Z,1904-05-01T00:00:00Z,"Romantic","Serenade in E major for strings\, Op 22 ... ",Sun May 01 06:04:04 +0000 2022
"Joseph Haydn",1732-03-31T00:00:00Z,1809-05-31T00:00:00Z,"Classical","Symphony No 49 in F mino... ",Sun May 01 05:43:02 +0000 2022
"Emil Sjögren",1853-06-16T00:00:00Z,1918-03-01T00:00:00Z,"Romantic","Sonata No.2 (Op.44) for piano ",Sun May 01 05:24:57 +0000 2022
"Georg Philipp Telemann",1681-03-24T00:00:00Z,1767-06-25T00:00:00Z,"Baroque","Overture (Suite) in B... ",Sun May 01 05:04:44 +0000 2022
"Felix Mendelssohn",1809-02-03T00:00:00Z,1847-11-04T00:00:00Z,"Romantic","Variations serieuses in D minor (Op.54) (1841) ",Sun May 01 04:52:59 +0000 2022
"Ignacy Feliks Dobrzyński",1807-02-25T00:00:00Z,1867-10-09T00:00:00Z,"Romantic","Andante and Rondo all... ",Sun May 01 04:41:27 +0000 2022
"Nicolaus Bruhns",1665-01-01T00:00:00Z,1697-04-08T00:00:00Z,"Baroque","Alleluja. Paratum cor... ",Sun May 01 04:28:06 +0000 2022
"Joseph Jongen",1873-12-14T00:00:00Z,1953-07-12T00:00:00Z,"Modernism","Elegie nocturnale (Tres modere) (Op.95\, No.1) from 2 pieces for ... ",Sun May 01 04:16:27 +0000 2022
"Pedro Memelsdorff",None,None,"None","Three tunes to John P... ",Sun May 01 04:11:33 +0000 2022
"Petko Staynov",1896-12-01T00:00:00Z,1977-06-25T00:00:00Z,"Modernism","Symphonic Scherzo ",Sun May 01 04:01:13 +0000 2022
"Ruth Watson Henderson",1932-11-23T00:00:00Z,None,"Modernism","Come Holy Spirit ",Sun May 01 03:55:28 +0000 2022
"Erwin Schulhoff",1894-06-08T00:00:00Z,1942-08-18T00:00:00Z,"Modernism","Duo for violin &amp; cell... ",Sun May 01 03:43:29 +0000 2022
"Emil Cossetto",None,None,"None","2 Dances (excerpt cantata 'Zeleni Jura' (Green George)) ",Sun May 01 03:34:30 +0000 2022
"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque","Sorge nel petto - ari... ",Sun May 01 03:29:24 +0000 2022
"Alfred Alessandrescu",1893-08-14T00:00:00Z,1959-02-18T00:00:00Z,"Modernism","Symphonic sketch \"Aut... ",Sun May 01 03:19:45 +0000 2022
"Edvard Grieg",1843-06-15T00:00:00Z,1907-09-04T00:00:00Z,"Romantic","Ballade in G minor\, Op 24 ",Sun May 01 03:09:12 +0000 2022
"Franz Schubert",1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,"Romantic","String Quartet No 2 in C major D.32 ",Sun May 01 02:49:45 +0000 2022
"William Walton",1902-03-29T00:00:00Z,1983-03-08T00:00:00Z,"Modernism","Variations on a theme by Hindemith ",Sun May 01 02:26:58 +0000 2022
"Johann Gottlieb Graun",1703-10-27T00:00:00Z,1771-10-27T00:00:00Z,"Baroque","Viola da Gamba Concer... ",Sun May 01 02:01:07 +0000 2022
"Richard Wagner",1813-05-22T00:00:00Z,1883-02-13T00:00:00Z,"Romantic","Siegfrieds Rheinfahrt... ",Sun May 01 01:42:13 +0000 2022
"Stevan Stojanović Mokranjac",1856-01-09T00:00:00Z,1914-09-28T00:00:00Z,"Romantic","The Orthodox Liturgy ",Sun May 01 00:54:51 +0000 2022
"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical","Serenade in D\, op. 25 ",Sun May 01 00:26:26 +0000 2022
"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical","Romance in F\, op.50 ",Sun May 01 00:16:54 +0000 2022
"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical","Duet No.3 in B flat\, ... ",Sun May 01 00:01:18 +0000 2022
"Hello Upan",None,None,"None","Radiation ",Sat Apr 30 23:53:59 +0000 2022
"Asher Gamedze",None,None,"None","Robbing The Clock (EXCERPT) ",Sat Apr 30 23:49:09 +0000 2022
"Asher Gamedze",None,None,"None","Wild Cats Strike ",Sat Apr 30 23:37:07 +0000 2022
"Masayuki Takayanagi",None,None,"None","Extraction ",Sat Apr 30 23:32:11 +0000 2022
"Chia Chun Xu",None,None,"None","PRFB ",Sat Apr 30 23:31:28 +0000 2022
"Kokichi Yanagisawa",None,None,"None","no title 3 ",Sat Apr 30 23:24:08 +0000 2022
"Seth Andrew Davis",None,None,"None","OOOGREESHK ",Sat Apr 30 23:20:22 +0000 2022
"Col·lectiu d'Improvisacio Musical CS",None,None,"None","Trio ",Sat Apr 30 23:15:21 +0000 2022
"Squash and Biscuit",None,None,"None","Lake Geese ",Sat Apr 30 23:12:17 +0000 2022
"Heavy Lifting",None,None,"None","off (1​/​3​/​60) super​-​first ravelins... ",Sat Apr 30 23:09:22 +0000 2022
"Red Colour Trio",None,None,"None","Schmatz ",Sat Apr 30 23:04:09 +0000 2022
"Yacouba Diarra",None,None,"None","Improvisation\, part 4: All the light remaining ",Sat Apr 30 23:00:27 +0000 2022
"Toby Young",None,None,"None","Breathlines ",Sat Apr 30 22:33:34 +0000 2022
"Keeley Forsyth",None,None,"None","Bog Body ",Sat Apr 30 22:15:08 +0000 2022
"Rakhi Singh",None,None,"None","NYX RakhiSinghMusic\, ",Sat Apr 30 21:56:55 +0000 2022
"Jeremiah Green",1977-03-04T00:00:00Z,None,"Contemporary","Split the Air ",Sat Apr 30 21:41:36 +0000 2022
"Paul Purgas",None,None,"None","Tape Music PaulPurgas\, PaulPurgas",Sat Apr 30 21:24:11 +0000 2022
"Yazz Ahmed",1983-01-01T00:00:00Z,None,"Contemporary","The Moon Has Become yazzahmed1\, yazzahmed1\, ",Sat Apr 30 21:05:37 +0000 2022
"Igor Stravinsky",1882-06-18T00:00:00Z,1971-04-06T00:00:00Z,"Modernism","Dumbarton Oaks ",Sat Apr 30 20:43:03 +0000 2022
"George Gershwin",1898-09-26T00:00:00Z,1937-07-11T00:00:00Z,"Modernism","Porgy And Bess - Part 2 ",Sat Apr 30 19:30:18 +0000 2022
"George Gershwin",1898-09-26T00:00:00Z,1937-07-11T00:00:00Z,"Modernism","Porgy And Bess - Part 1 ",Sat Apr 30 17:39:19 +0000 2022
"Trish Clowes",None,None,"None","Morning Song ",Sat Apr 30 17:20:59 +0000 2022
"Irakere",None,None,"None","Bacalao Con Pan ",Sat Apr 30 17:15:59 +0000 2022
"Miles Davis",1926-05-26T00:00:00Z,1991-09-28T00:00:00Z,"Modernism","Tutu milesdavis",Sat Apr 30 17:10:50 +0000 2022
"Bill Withers",1938-07-04T00:00:00Z,2020-03-30T00:00:00Z,"Contemporary","Ain't No Sunshine RealBillWithers",Sat Apr 30 17:08:45 +0000 2022
"Thelonious Monk",1917-10-10T00:00:00Z,1982-02-17T00:00:00Z,"Modernism","'Round Midnight ",Sat Apr 30 17:05:32 +0000 2022
"Omar Sosa",1965-04-10T00:00:00Z,None,"Contemporary","KoraSon ",Sat Apr 30 17:01:59 +0000 2022
"Alan Wakeman Octet",None,None,"None","Manhattan Variation ",Sat Apr 30 16:52:57 +0000 2022
"Domo Branch",None,None,"None","That Mine ",Sat Apr 30 16:46:18 +0000 2022
"Trish Clowes",None,None,"None","A View with A Room ",Sat Apr 30 16:40:03 +0000 2022
"Trish Clowes",None,None,"None","The Ness ",Sat Apr 30 16:28:57 +0000 2022
"Toots Thielemans",1922-04-29T00:00:00Z,2016-08-22T00:00:00Z,"Contemporary","Bluesette ",Sat Apr 30 16:25:35 +0000 2022
"Jas Kayser",None,None,"None","Dream ",Sat Apr 30 16:06:58 +0000 2022
"Trish Clowes",None,None,"None","Time ",Sat Apr 30 16:00:13 +0000 2022
"Noori &amp; His Dorpa Band",None,None,"None","Al Amal ",Sat Apr 30 15:57:15 +0000 2022
"Petra",1985-07-11T00:00:00Z,None,"Contemporary","Kövecses Víz Közepibe ",Sat Apr 30 15:50:13 +0000 2022
"Duan Yaocai",None,None,"None","Ngu De Ku (Fish Tone) ",Sat Apr 30 15:46:40 +0000 2022
"Malphino",None,None,"None","Maglalang Avenue malphino",Sat Apr 30 15:36:59 +0000 2022
"An",1977-06-12T00:00:00Z,None,"Contemporary","You Sold Me a Dream anatijoux\, ",Sat Apr 30 15:33:43 +0000 2022
"An",1977-06-12T00:00:00Z,None,"Contemporary","Antipatriarca anatijoux",Sat Apr 30 15:28:49 +0000 2022
"An",1977-06-12T00:00:00Z,None,"Contemporary","Calaveritas anatijoux\, celsooficial",Sat Apr 30 15:24:48 +0000 2022
"An",1977-06-12T00:00:00Z,None,"Contemporary","1977 anatijoux",Sat Apr 30 15:17:23 +0000 2022
"Congotronics International",None,None,"None","Tita Tita ",Sat Apr 30 15:11:38 +0000 2022
"Topette!!",None,None,"None","Pot Neuve / De La Flamme topette_0",Sat Apr 30 15:07:57 +0000 2022
"Sviatoslav Richter",1915-03-20T00:00:00Z,1997-08-01T00:00:00Z,"Modernism","Mnogu mi go falat babo mori ",Sat Apr 30 15:04:50 +0000 2022
"Madalitso Band",None,None,"None","Ali ndi vuto ",Sat Apr 30 15:00:30 +0000 2022
"John Kander",1927-03-18T00:00:00Z,None,"Modernism","Cabaret \"Cabaret\" ",Sat Apr 30 14:55:46 +0000 2022
"John Kander",1927-03-18T00:00:00Z,None,"Modernism","Cabaret \"Finale\" ",Sat Apr 30 14:54:15 +0000 2022
"John Kander",1927-03-18T00:00:00Z,None,"Modernism","Cabaret \"Tomorrow Belongs To Me\" ",Sat Apr 30 14:50:38 +0000 2022
"John Kander",1927-03-18T00:00:00Z,None,"Modernism","Cabaret \"Money\, Money\" ",Sat Apr 30 14:47:26 +0000 2022
"John Kander",1927-03-18T00:00:00Z,None,"Modernism","Cabaret \"Tiller Girls\" ",Sat Apr 30 14:45:48 +0000 2022
"John Kander",1927-03-18T00:00:00Z,None,"Modernism","Cabaret \"Willkommen\" ",Sat Apr 30 14:43:49 +0000 2022
"Edmund Meisel",1894-08-14T00:00:00Z,1930-11-14T00:00:00Z,"Modernism","Berlin - Die Sinfonie... ",Sat Apr 30 14:35:21 +0000 2022
"Dascha Dauenhauer",1989-04-10T00:00:00Z,None,"Contemporary","Berlin Alexanderplatz \"Berlin Alexanderplatz\" ",Sat Apr 30 14:23:00 +0000 2022
"Peer Raben",1940-07-03T00:00:00Z,2007-01-21T00:00:00Z,"Contemporary","Berlin Alexanderplatz \"Wie Ein Traum\" ",Sat Apr 30 14:19:09 +0000 2022
"James Bernard",1925-09-20T00:00:00Z,2001-07-12T00:00:00Z,"Contemporary","Nosferatu \"Ellen By T... ",Sat Apr 30 14:14:19 +0000 2022
"James Bernard",1925-09-20T00:00:00Z,2001-07-12T00:00:00Z,"Contemporary","Nosferatu \"Overture -... ",Sat Apr 30 14:10:33 +0000 2022
"Gottfreid Huppertz",None,None,"None","Metropolis \"Moloch Ma... ",Sat Apr 30 14:09:12 +0000 2022
"Johnny Klimek",1962-08-18T00:00:00Z,None,"Contemporary","Babylon Berlin \"Babyl... ",Sat Apr 30 14:04:18 +0000 2022
"Friedrich Hollaender",1896-10-18T00:00:00Z,1976-01-18T00:00:00Z,"Modernism","The Blue Angel \"Falling in Love Again\" ",Sat Apr 30 14:00:49 +0000 2022
"Trad Montana",1977-01-01T00:00:00Z,None,"Contemporary","Old Reinlender from S... ",Sat Apr 30 13:56:07 +0000 2022
"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque","Meine Freundin\, du bi... ",Sat Apr 30 13:46:15 +0000 2022
"Robert Schumann",1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,"Romantic","Piano Concerto in A m... ",Sat Apr 30 13:29:57 +0000 2022
